name,activity,imagining,probability_A,probability_B,probability_C,probability_D,time_A,time_B,time_C,time_D,A_min,A_max,A_mean,A_std,B_min,B_max,B_mean,B_std,C_min,C_max,C_mean,C_std,D_min,D_max,D_mean,D_std,P_A_A,P_A_B,P_A_C,P_A_D,P_B_A,P_B_B,P_B_C,P_B_D,P_C_A,P_C_B,P_C_C,P_C_D,P_D_A,P_D_B,P_D_C,P_D_D,GEV_total,GEV_A,GEV_B,GEV_C,GEV_D,max_entropy,entropy,mc_entropy
P06,Successful,guided,0.33873684210526317,0.20189473684210527,0.10126315789473685,0.35810526315789476,12.872,7.672,3.848,13.608,0.016,0.4200000000000003,0.06957837837837842,0.05619440741210264,0.012,0.45200000000000035,0.05480000000000002,0.061715846541109044,0.012,0.2920000000000002,0.045809523809523835,0.04500330045845747,0.012,0.32000000000000023,0.058153846153846195,0.04748884086366634,0.9425108763206961,0.009633312616532008,0.011187072715972654,0.036668738346799255,0.022940563086548488,0.927007299270073,0.006777893639207508,0.043274244004171014,0.036382536382536385,0.016632016632016633,0.9126819126819127,0.034303534303534305,0.031167303734195826,0.027050867391943546,0.010291090855630698,0.9314907380182299,0.5839667865150738,0.2472114705897122,0.09640888530994576,0.05121222197390896,0.1891342086415069,2.0,1.8601693103555208,0.4494949542099811
P06,Successful,self-guided,0.2915333333333333,0.16133333333333333,0.10486666666666666,0.44226666666666664,17.492,9.68,6.292,26.536,0.012,0.3080000000000002,0.04983475783475786,0.039577916082906325,0.012,0.25600000000000017,0.041016949152542385,0.03290741584827006,0.012,0.2600000000000002,0.04222818791946311,0.04084314747144354,0.012,0.4000000000000003,0.05610147991543344,0.04882646340321245,0.9199451052150046,0.011893870082342177,0.010064043915827997,0.05809698078682525,0.024380165289256198,0.9024793388429752,0.014462809917355372,0.05867768595041322,0.019707565162110616,0.026064844246662427,0.905276541640178,0.04895104895104895,0.03919204100090443,0.021555622550497436,0.010551703346397347,0.9287006331022007,0.5615185212036707,0.19474872043137606,0.07805824741583664,0.06532867006759864,0.2233828832888594,2.0,1.804757982733494,0.5093880051121541
P06,Training,guided,0.30508108108108106,0.12075675675675676,0.12227027027027026,0.4518918918918919,11.288,4.468,4.524,16.72,0.012,0.3920000000000003,0.05879166666666671,0.05834700732590228,0.012,0.16800000000000012,0.03885217391304349,0.03033845127406615,0.012,0.36400000000000027,0.04971428571428573,0.05590932331267308,0.012,0.3840000000000003,0.07333333333333339,0.06001910027366975,0.9322935129386742,0.010634526763559022,0.011343495214462956,0.04572846508330379,0.017905102954341987,0.8970456580125336,0.02864816472694718,0.05640107430617726,0.020335985853227233,0.028293545534924844,0.9195402298850575,0.03183023872679045,0.035645933014354064,0.012679425837320573,0.006220095693779904,0.9454545454545454,0.6230438325204161,0.22627572772336002,0.05196306954505954,0.09015849291614247,0.25464654233585404,2.0,1.7793614034208647,0.44348979578397646
P06,Training,self-guided,0.2996,0.10066666666666667,0.07746666666666667,0.5222666666666667,17.976,6.04,4.648,31.336,0.008,0.3120000000000002,0.04871544715447156,0.041452330735979634,0.012,0.10000000000000006,0.027454545454545464,0.014666992232800324,0.008,0.1520000000000001,0.027023255813953498,0.017588961089000498,0.012,0.5280000000000004,0.06447736625514407,0.05487856498780745,0.9180948141553528,0.01135099042955709,0.009125306031604719,0.061428889383485424,0.023178807947019868,0.8543046357615894,0.03576158940397351,0.08675496688741721,0.028399311531841654,0.05249569707401033,0.8519793459552496,0.06712564543889846,0.03842226193515445,0.013786060760786317,0.009828950727597652,0.9379627265764616,0.7142264402157719,0.29138809726334836,0.023821804126061018,0.019562523213217473,0.37945401561314496,2.0,1.6297254995887724,0.5112536349737373
P06,Slow,guided,0.11778723404255319,0.07097872340425532,0.2726808510638298,0.5385531914893616,5.536,3.336,12.816,25.311999999999998,0.012,0.22000000000000017,0.05272380952380955,0.04298848023722843,0.012,0.24000000000000019,0.04170000000000003,0.03713098436615978,0.008,0.3800000000000003,0.055480519480519505,0.04910002434899738,0.012,0.47200000000000036,0.08850349650349656,0.0807342072825188,0.9241329479768786,0.006502890173410405,0.02745664739884393,0.04190751445086705,0.01079136690647482,0.9040767386091128,0.02158273381294964,0.06354916067146282,0.011860174781523096,0.005930087390761548,0.9279026217228464,0.054307116104868915,0.009167061798640746,0.008218745060850324,0.027659238185553974,0.954954954954955,0.6304433373045931,0.07937040062718793,0.03801830287041854,0.18646915682909188,0.32658547697789475,2.0,1.6263897247922001,0.3956565478067635
P06,Slow,self-guided,0.037333333333333336,0.09533333333333334,0.148,0.7193333333333334,2.24,5.72,8.88,43.16,0.012,0.8160000000000006,0.05090909090909093,0.1226328256110712,0.012,0.4880000000000004,0.03838926174496646,0.04641665857657911,0.012,0.18400000000000014,0.03746835443037976,0.025160498530864554,0.012,0.9000000000000007,0.11210389610389616,0.11120267963878554,0.9214285714285714,0.008928571428571428,0.008928571428571428,0.060714285714285714,0.002797202797202797,0.8958041958041958,0.007692307692307693,0.0937062937062937,0.00045045045045045046,0.009009009009009009,0.8932432432432432,0.0972972972972973,0.003614792844563908,0.011493187505792937,0.020483826119195477,0.9644081935304477,0.6256684211986443,0.05070212777151271,0.035957066919113746,0.06556361746651988,0.4734456090414979,2.0,1.2501629177686904,0.34226427549458627
P06,Start,guided,0.40017021276595743,0.26987234042553193,0.08714893617021277,0.24280851063829786,18.808,12.684,4.096,11.412,0.008,0.16800000000000012,0.04284282460136676,0.029748993777033907,0.008,0.17600000000000013,0.03446739130434784,0.021501239138688157,0.012,0.22000000000000017,0.03592982456140353,0.03379186014782147,0.012,0.17200000000000013,0.036460063897763594,0.02453905739866728,0.9066354742662697,0.04700127605274351,0.009145044661846022,0.03721820501914079,0.06876971608832808,0.8842271293375394,0.011041009463722398,0.03596214511041009,0.0517578125,0.037109375,0.888671875,0.0224609375,0.058885383806519455,0.03820539782684893,0.012618296529968454,0.8902909218366631,0.5680995867360754,0.28119346663053246,0.1533375999130181,0.04553926309145762,0.08802925710106718,2.0,1.841353404684369,0.6259627236936604
P06,Start,self-guided,0.4231304347826087,0.31217391304347825,0.06347826086956522,0.20121739130434782,19.464,14.36,2.92,9.256,0.012,0.3120000000000002,0.045476635514018725,0.03848615378990279,0.012,0.1480000000000001,0.03519607843137257,0.021383078895534962,0.012,0.16000000000000011,0.03106382978723405,0.024619145166658127,0.012,0.20800000000000016,0.03378102189781022,0.027823929030475772,0.9120427455815865,0.051993423756678994,0.008425811755034936,0.027538018906699546,0.07381615598885793,0.8863509749303621,0.006406685236768802,0.033426183844011144,0.045205479452054796,0.056164383561643834,0.8712328767123287,0.0273972602739726,0.055771725032425425,0.04928664072632944,0.01297016861219196,0.8819714656290532,0.6129287627810441,0.3377179358887416,0.1813532113733302,0.023581485336563596,0.07027613018240873,2.0,1.7672929407203433,0.6165602687257581
P06,Fitness,guided,0.19383783783783784,0.40194594594594596,0.08313513513513514,0.3210810810810811,7.172,14.872,3.076,11.88,0.012,0.12800000000000009,0.032748858447488594,0.01901947898573037,0.008,0.33600000000000024,0.05676335877862598,0.048095615972160194,0.008,0.16400000000000012,0.033802197802197814,0.022907467845262913,0.012,0.20000000000000015,0.040408163265306135,0.02744735346572899,0.8778583379810374,0.04127161182375906,0.010039040713887339,0.07083100948131622,0.02097902097902098,0.9295320064550834,0.012910166756320602,0.03657880580957504,0.02990897269180754,0.04811443433029909,0.881664499349805,0.04031209362808843,0.03940720781407881,0.050858875042101716,0.008420343550016841,0.9013135735938026,0.5865124923138508,0.04786161184248066,0.36523042824061314,0.027181790474329035,0.14623866175642794,2.0,1.8119294338067111,0.5734260853859952
P06,Fitness,self-guided,0.21046666666666666,0.3784666666666667,0.07886666666666667,0.3322,12.628,22.708,4.732,19.932,0.008,0.12400000000000008,0.0318888888888889,0.01714665729351322,0.008,0.2680000000000002,0.050914798206278054,0.03927512369873849,0.012,0.2720000000000002,0.042250000000000024,0.037617553843157576,0.012,0.19600000000000015,0.03833076923076925,0.024786127776994852,0.8745644599303136,0.04592968007602154,0.009819448843839089,0.06968641114982578,0.027655451823146028,0.9214373788973049,0.0063413774881099175,0.044565791791439144,0.02030456852791878,0.0338409475465313,0.9060913705583756,0.03976311336717428,0.04314669877583785,0.052378085490668275,0.008830022075055188,0.8956451936584386,0.6329922496914651,0.04325924740509995,0.38098259774370485,0.04529306875365981,0.16345733578900043,2.0,1.8208790138405,0.5904174493249638
P06,Your,guided,0.6223,0.0884,0.1775,0.1118,24.892,3.5360000000000005,7.1,4.472,0.012,1.7000000000000013,0.1536543209876544,0.20408066430472419,0.012,0.2800000000000002,0.0380215053763441,0.03416153231643689,0.012,0.22400000000000017,0.04829931972789118,0.03887979293742394,0.012,0.36800000000000027,0.06987500000000003,0.08609578604670505,0.9741240758598522,0.007232401157184185,0.014786242365798778,0.003857280617164899,0.05090497737556561,0.8947963800904978,0.03733031674208145,0.016968325791855202,0.04788732394366197,0.020845070422535212,0.9171830985915493,0.014084507042253521,0.028622540250447227,0.008944543828264758,0.01967799642218247,0.9427549194991055,0.7009690711091019,0.33520266519896535,0.06517059986820496,0.13031572017400742,0.1702800858679242,2.0,1.531339229267071,0.32486221850150754
P06,Your,self-guided,0.8199333333333333,0.054533333333333336,0.09713333333333334,0.0284,49.196,3.272,5.828,1.704,0.012,1.344000000000001,0.20584100418410053,0.22737378178896706,0.012,0.12800000000000009,0.030867924528301897,0.01973220501009308,0.012,0.19600000000000015,0.032926553672316394,0.025175546964445177,0.012,0.07200000000000004,0.02704761904761905,0.012803060858518909,0.9806472597170272,0.004553585948934786,0.010896080663522524,0.003903073670515531,0.0843520782396088,0.8704156479217604,0.042787286063569685,0.0024449877750611247,0.08304735758407687,0.029512697323266987,0.8785175017158545,0.008922443376801648,0.11267605633802817,0.01643192488262911,0.018779342723004695,0.852112676056338,0.6473035504135378,0.5761613750528074,0.018689313629474846,0.042375045607905754,0.010077816123349894,2.0,0.9363715685970029,0.26011445892188545
P17,Successful,guided,0.2847368421052632,0.29789473684210527,0.2468421052631579,0.1705263157894737,10.82,11.32,9.38,6.48,0.012,0.22000000000000017,0.058172043010752725,0.03749598506275185,0.012,0.3120000000000002,0.06468571428571433,0.03973725954212708,0.016,0.3080000000000002,0.06468965517241383,0.046000527319523206,0.012,0.22400000000000017,0.04984615384615387,0.03258750622754339,0.9312384473197782,0.036598890942698706,0.013308687615526803,0.018853974121996304,0.031813361611876985,0.9384941675503712,0.01519971721456345,0.014492753623188406,0.02515991471215352,0.02046908315565032,0.9381663113006397,0.0162046908315565,0.022222222222222223,0.01728395061728395,0.040740740740740744,0.9197530864197531,0.6800403749056749,0.1958736856383578,0.21526181977731135,0.16770836925175345,0.10119650023825236,2.0,1.9698707962722668,0.45334592609918767
P17,Successful,self-guided,0.27553333333333335,0.2712,0.3042,0.14906666666666665,16.532,16.272,18.252,8.944,0.012,0.2720000000000002,0.05883274021352317,0.040419206297092995,0.016,0.2640000000000002,0.06331517509727631,0.04372711055777628,0.012,0.5000000000000003,0.06404210526315793,0.05523841451085589,0.012,0.1560000000000001,0.044497512437810964,0.02589514339646487,0.9320106460198403,0.03145414952818776,0.023227679651584805,0.013307524800387127,0.029014015244652077,0.9370543398082124,0.022129333661175313,0.011802311285960166,0.022792022792022793,0.01818978742055665,0.9375410913872453,0.021477098400175323,0.026386404293381037,0.01967799642218247,0.04382826475849732,0.9101073345259392,0.6652424809623106,0.1581503342457829,0.20770723390255524,0.232194161980311,0.06719075083366144,2.0,1.9545789632633275,0.46215795034952006
P17,Training,guided,0.31351351351351353,0.2709189189189189,0.25405405405405407,0.1615135135135135,11.6,10.023999999999997,9.4,5.976,0.012,0.25200000000000017,0.0493617021276596,0.034632923415975236,0.012,0.2880000000000002,0.046407407407407425,0.03833358382455287,0.012,0.2600000000000002,0.05053763440860218,0.041294265044758645,0.012,0.17600000000000013,0.03880519480519482,0.02774327528723584,0.9192825112107623,0.03966885132804415,0.025526043463263193,0.015522593997930321,0.04908220271348763,0.9138068635275339,0.01556264964086193,0.02154828411811652,0.03234042553191489,0.023404255319148935,0.9208510638297872,0.023404255319148935,0.024096385542168676,0.030120481927710843,0.048862115127175365,0.8969210174029452,0.5815662058843896,0.16831767011071083,0.15234879079544664,0.18894696386396165,0.07195278111427038,2.0,1.9620998861053702,0.5476854073429813
P17,Training,self-guided,0.2776,0.2958,0.24946666666666667,0.17713333333333334,16.656,17.748,14.968,10.628,0.012,0.2640000000000002,0.046655462184873965,0.03119553502889104,0.008,0.2760000000000002,0.0486246575342466,0.03382475295628856,0.012,0.3040000000000002,0.04134806629834256,0.030299341916454087,0.012,0.1520000000000001,0.035192052980132456,0.018057566237848325,0.9142651296829971,0.039865513928914506,0.025456292026897216,0.020413064361191162,0.0351668169522092,0.9179440937781785,0.026825969341749325,0.02006311992786294,0.035542490646712985,0.027258150721539285,0.9032602886157135,0.033939070016034203,0.02559277380504328,0.03650733910425292,0.051561911930748966,0.8863379751599548,0.6269367436623944,0.16777240826917647,0.1427443863376038,0.23211211581567262,0.08430783323994148,2.0,1.975091709761179,0.5858559146791669
P17,Slow,guided,0.29438297872340424,0.39617021276595743,0.17395744680851064,0.13548936170212766,13.836,18.62,8.176,6.368,0.012,0.3000000000000002,0.06684057971014495,0.04534237650267481,0.008,0.3760000000000003,0.08025862068965524,0.06090582338525143,0.012,0.18800000000000014,0.05110000000000002,0.03409677404095587,0.008,0.17200000000000013,0.04030379746835444,0.02620481858790106,0.9401561144839549,0.032090199479618386,0.012142237640936688,0.015611448395490026,0.025349087003222342,0.9501611170784103,0.013319011815252416,0.01117078410311493,0.01908023483365949,0.0337573385518591,0.9217221135029354,0.025440313111545987,0.030798240100565682,0.03268384663733501,0.03519798868636078,0.9013199245757385,0.7508202453620266,0.1608455341492159,0.45645009972236394,0.09290462106489511,0.04061999042555162,2.0,1.878213198539656,0.4385188468767186
P17,Slow,self-guided,0.3046,0.3922,0.1526,0.1506,18.276,23.532,9.156,9.036,0.016,0.2480000000000002,0.056582043343653285,0.03576889077854575,0.012,0.35600000000000026,0.06921176470588239,0.059793289829633264,0.012,0.23200000000000018,0.03998253275109171,0.026683977016049038,0.012,0.12800000000000009,0.03585714285714287,0.019270305425753236,0.9295096322241682,0.038747810858143605,0.013791593695271453,0.01795096322241681,0.027536970933197347,0.9422063573006969,0.015128335883052865,0.015128335883052865,0.031017911751856708,0.03407601572739188,0.8999563128003495,0.03494975972040192,0.0398406374501992,0.03762726870296591,0.03408587870739265,0.8884462151394422,0.7601913306400919,0.14057792288504647,0.5248964172460172,0.06802128970999374,0.02669570079903451,2.0,1.8771927773815176,0.5006718382859725
P17,Start,guided,0.288,0.29940425531914894,0.1767659574468085,0.23582978723404255,13.535999999999998,14.072,8.308,11.084,0.016,0.25600000000000017,0.05414400000000003,0.03900537480912089,0.012,0.22000000000000017,0.05350570342205327,0.03899087060177892,0.012,0.16800000000000012,0.041540000000000014,0.02606661466320475,0.008,0.1400000000000001,0.04075000000000001,0.023596407378592008,0.9261229314420804,0.024822695035460994,0.024231678486997636,0.024822695035460994,0.02104065965311345,0.9255046914984362,0.019618993460335514,0.03383565538811487,0.036109773712084736,0.026961964371689937,0.9037072701011074,0.03322099181511796,0.03644893540238181,0.04402742692168892,0.017683146878383255,0.901840490797546,0.6710800708728555,0.1913553176821554,0.277287945863985,0.10825583620451425,0.09418097112220077,2.0,1.971563603177375,0.5435091138188183
P17,Start,self-guided,0.26556521739130434,0.3168695652173913,0.18147826086956523,0.23608695652173914,12.216,14.576,8.348,10.86,0.012,0.21200000000000016,0.047718750000000025,0.03337170805394146,0.008,0.3160000000000002,0.05300363636363639,0.04126133987881445,0.012,0.23200000000000018,0.03956398104265404,0.028612783927058093,0.012,0.16400000000000012,0.038924731182795706,0.024189027056615138,0.9164755977726826,0.024893547330494595,0.02947920078611202,0.029151654110710776,0.023600439077936335,0.9245334796926454,0.02030735455543359,0.031558726673984634,0.03641590800191662,0.02922855773838045,0.8988979396262577,0.03545759463344514,0.03462246777163904,0.05082872928176796,0.01731123388581952,0.8972375690607735,0.6553290891380523,0.15678497737786987,0.31148462042726444,0.09256018959370324,0.09449930173921471,2.0,1.9718719966000684,0.5677516981217041
P17,Fitness,guided,0.2307027027027027,0.3187027027027027,0.3424864864864865,0.10810810810810811,8.536,11.792,12.672,4.0,0.012,0.20800000000000016,0.052368098159509234,0.033459976467674936,0.012,0.7480000000000006,0.07463291139240512,0.07400550393749637,0.012,1.8720000000000014,0.07822222222222228,0.15496204234554112,0.012,0.18800000000000014,0.04255319148936172,0.026621706477456385,0.9240506329113924,0.038912330051570555,0.02297233942803563,0.014064697609001406,0.0203527815468114,0.94640434192673,0.024762550881953865,0.008480325644504749,0.020202020202020204,0.018623737373737372,0.9488636363636364,0.01231060606060606,0.038,0.016,0.04,0.906,0.7033472583093887,0.11603600868700362,0.25114562912134286,0.3043349957533194,0.03183062474772292,2.0,1.890322787406077,0.42696718050806326
P17,Fitness,self-guided,0.2426,0.3748666666666667,0.26653333333333334,0.116,14.556,22.492,15.992,6.96,0.012,0.18000000000000013,0.05161702127659577,0.030235402567721385,0.012,0.4160000000000003,0.06714029850746273,0.05203834424299729,0.012,0.2760000000000002,0.05402702702702705,0.03701423136570401,0.012,0.21200000000000016,0.044331210191082826,0.028883113558858402,0.9225061830173125,0.04451772464962902,0.0247320692497939,0.008244023083264633,0.02543578797580932,0.9405905371753824,0.024724297403059408,0.009249377445748844,0.02126063031515758,0.03401700850425213,0.9259629814907454,0.018759379689844924,0.03045977011494253,0.021264367816091954,0.038505747126436785,0.9097701149425287,0.6900034718112634,0.1306156685764344,0.3265629915614006,0.1869949177429848,0.04582989393044359,2.0,1.8953064721554331,0.47362363382466527
P17,Your,guided,0.3319,0.3844,0.1208,0.1629,13.275999999999998,15.376,4.832,6.516,0.016,0.32800000000000024,0.07629885057471268,0.04966835180567822,0.012,0.6240000000000004,0.09610000000000007,0.0866301910421535,0.016,0.25200000000000017,0.05086315789473685,0.0352920478671794,0.012,0.18400000000000014,0.04862686567164182,0.028527460361090665,0.9475745706538113,0.026514010244049414,0.006628502561012353,0.019282916541126845,0.022378350247202708,0.9586260733801717,0.01014832162373146,0.008847254748894093,0.020695364238410598,0.028145695364238412,0.9213576158940397,0.029801324503311258,0.03806015960712093,0.02332719459791283,0.020871700429711478,0.9177409453652547,0.827599643137149,0.17781338982155384,0.5453369569242479,0.06862828951160345,0.035821006879743746,2.0,1.8531420116901556,0.3917803821384637
P17,Your,self-guided,0.2922,0.39753333333333335,0.1634,0.14686666666666667,17.532,23.852,9.804,8.812,0.016,0.23600000000000018,0.07012800000000004,0.042532806349922445,0.016,0.3080000000000002,0.09280933852140084,0.07223286105571322,0.012,0.18000000000000013,0.05242780748663105,0.0270058198719756,0.012,0.18800000000000014,0.04737634408602153,0.02952888652358003,0.9429614419347478,0.028747433264887063,0.013004791238877482,0.015286333561487566,0.02247567930224757,0.9570613887957061,0.011908755451190876,0.008554176450855417,0.022031823745410038,0.026519787841697267,0.9237046103631171,0.0277437780497756,0.02814344076259646,0.029959146618247844,0.026327734906945077,0.9155696777122107,0.8377370638031906,0.14862730277016664,0.5645460732126828,0.09067169265459828,0.033891995165742816,2.0,1.8811960272136354,0.4079306209749908
P24,Successful,guided,0.20273684210526316,0.3223157894736842,0.1645263157894737,0.31042105263157893,7.704,12.248,6.252,11.796,0.012,0.4000000000000003,0.056233576642335796,0.05961975163498967,0.012,0.34000000000000025,0.0651489361702128,0.05338936810384485,0.008,0.32800000000000024,0.05532743362831862,0.05563955466982297,0.012,0.2800000000000002,0.05839603960396043,0.04682093109150717,0.9288681204569055,0.012980269989615784,0.03842159916926272,0.01973001038421599,0.012083605486610059,0.9386022207707381,0.005878510777269758,0.0434356629653821,0.04158669225847729,0.011516314779270634,0.927703134996801,0.019193857965451054,0.011872455902306648,0.04918588873812754,0.007123473541383989,0.9318181818181818,0.71700186244762,0.25835468358650404,0.11936003041579031,0.2533003915691675,0.08598675687615812,2.0,1.9455132683725787,0.43897123359855267
P24,Successful,self-guided,0.238,0.32326666666666665,0.18066666666666667,0.25806666666666667,14.28,19.396,10.84,15.484,0.012,0.3120000000000002,0.05328358208955227,0.04732889243168943,0.012,0.44000000000000034,0.06805614035087723,0.05560459092981024,0.012,0.3800000000000003,0.05420000000000003,0.053575740778826424,0.012,0.32400000000000023,0.05248813559322036,0.04021744745225433,0.9249299719887956,0.021568627450980392,0.03081232492997199,0.0226890756302521,0.015879562796452876,0.9412249948442978,0.008867807795421737,0.0340276345638276,0.045018450184501846,0.010701107011070111,0.9261992619926199,0.01808118081180812,0.017829457364341085,0.046253229974160204,0.011886304909560724,0.924031007751938,0.7316141254115989,0.25261834362922436,0.1455645610832912,0.2585264623103796,0.07490475838870371,2.0,1.9698603167377486,0.46288312080392213
P24,Training,guided,0.23286486486486485,0.19654054054054054,0.11362162162162162,0.45697297297297296,8.616,7.272,4.204,16.908,0.016,0.6520000000000005,0.060676056338028195,0.06446655965711992,0.012,0.4840000000000004,0.06992307692307696,0.07609504334253174,0.016,0.22800000000000017,0.06467692307692312,0.04968117045948954,0.012,1.1080000000000008,0.1105098039215687,0.13031957289814042,0.9340761374187558,0.026462395543175487,0.005571030640668524,0.033890436397400185,0.024752475247524754,0.9427942794279428,0.0088008800880088,0.023652365236523653,0.012369172216936251,0.014272121788772598,0.9381541389153187,0.035204567078972404,0.019640321817321345,0.007572172266919072,0.008755324183625178,0.9640321817321345,0.55710565330039,0.16552948307465537,0.21181028023968188,0.07181431461965862,0.10795157536639413,2.0,1.8236901691519536,0.354444675557079
P24,Training,self-guided,0.2898,0.12913333333333332,0.1824,0.39866666666666667,17.388,7.747999999999999,10.944,23.92,0.012,0.3120000000000002,0.061879003558718906,0.05274527136792594,0.012,0.20000000000000015,0.04210869565217394,0.030477167691119057,0.012,0.5160000000000003,0.073945945945946,0.08263038703735469,0.012,0.3720000000000003,0.08761904761904768,0.071324270613727,0.9353577179664136,0.025534851621808144,0.009201748332183115,0.02990568207959512,0.0506198347107438,0.9054752066115702,0.013429752066115703,0.030475206611570247,0.012792397660818713,0.010599415204678362,0.945906432748538,0.03070175438596491,0.024581939799331105,0.007357859531772575,0.0137123745819398,0.9543478260869566,0.6232029420519383,0.21194726276953732,0.09576837798830086,0.16891533933122116,0.14657196196287892,2.0,1.8758630603304554,0.40469832071729867
P24,Slow,guided,0.26680851063829786,0.10919148936170213,0.12706382978723404,0.496936170212766,12.54,5.132,5.972,23.356,0.012,0.2880000000000002,0.058325581395348866,0.049650930776648734,0.016,0.2920000000000002,0.06258536585365856,0.06652158117071123,0.012,0.16000000000000011,0.04265714285714288,0.029008809358678694,0.012,0.8360000000000006,0.10863255813953496,0.11253712508040588,0.9317166560306318,0.005105296745373325,0.026483726866624122,0.036694320357370774,0.020265003897116135,0.936087295401403,0.005455962587685113,0.03819173811379579,0.055592766242464835,0.004018754186202277,0.9062290689886136,0.03415941058271936,0.018153793457783868,0.010275732145915397,0.00839184791916424,0.9631786264771365,0.63997020045587,0.19937525948035212,0.09858344372185208,0.08986032585037433,0.2521511714032916,2.0,1.7369764848444473,0.37732912978707495
P24,Slow,self-guided,0.20333333333333334,0.19013333333333332,0.15406666666666666,0.4524666666666667,12.2,11.408,9.244,27.148,0.012,0.4080000000000003,0.055707762557077656,0.052116365093116075,0.016,0.7480000000000006,0.08090780141843976,0.10874225500808905,0.012,0.5160000000000003,0.0665035971223022,0.07269571688378737,0.012,0.7200000000000005,0.10991093117408914,0.10604761821890281,0.9281967213114755,0.011475409836065573,0.023934426229508195,0.03639344262295082,0.012272089761570827,0.9505610098176718,0.003155680224403927,0.034011220196353435,0.03852813852813853,0.004329004329004329,0.9402597402597402,0.016883116883116882,0.01399734787092972,0.01399734787092972,0.00839840872255783,0.9636068955355828,0.6496816256467242,0.14350275805858295,0.16779318980772207,0.15451710136171842,0.1838685764187007,2.0,1.8560340222292182,0.3503139886264189
P24,Start,guided,0.17965957446808511,0.18595744680851065,0.2316595744680851,0.40272340425531916,8.444,8.74,10.888,18.928,0.012,0.7400000000000005,0.07407017543859655,0.09013710018518344,0.012,0.8160000000000006,0.11205128205128215,0.13088808073252334,0.012,0.32000000000000023,0.06559036144578317,0.05486435324047726,0.012,0.48000000000000037,0.10068085106382985,0.08473465627323798,0.9459971577451445,0.0071056371387967785,0.022738038844149693,0.024159166271909047,0.006864988558352402,0.9643020594965676,0.008695652173913044,0.020137299771167048,0.01947813303932378,0.00735023888276369,0.9393605292171996,0.03381109886071297,0.009721048182586645,0.009087066779374472,0.02092138630600169,0.9602704987320372,0.5828966593071369,0.2114234556990601,0.1311205405110559,0.1436596419166532,0.09669302118036768,2.0,1.9134791301123801,0.33531420712070203
P24,Start,self-guided,0.17782608695652175,0.1356521739130435,0.3537391304347826,0.3327826086956522,8.18,6.240000000000001,16.272,15.308,0.016,0.2800000000000002,0.06341085271317834,0.052141966671963684,0.016,0.7200000000000005,0.12000000000000005,0.12658107769634946,0.012,0.46800000000000036,0.09090502793296096,0.0769424578389287,0.012,0.5560000000000004,0.08797701149425294,0.07574366587249705,0.936919315403423,0.007334963325183374,0.030317848410757946,0.025427872860635695,0.007051282051282051,0.9666666666666667,0.01217948717948718,0.014102564102564103,0.015732546705998034,0.003933136676499509,0.9559980334316618,0.024336283185840708,0.014113957135389441,0.005488761108207005,0.02561421850496602,0.9547830632514376,0.5644296202053763,0.12957174037952543,0.09768411043690671,0.26140817401380506,0.07576559537513917,2.0,1.8925809922507897,0.3329942487721432
P24,Fitness,guided,0.1584864864864865,0.06562162162162162,0.30745945945945946,0.46843243243243243,5.864000000000001,2.428,11.376,17.332,0.012,0.24000000000000019,0.0375897435897436,0.03005867590846531,0.012,0.2640000000000002,0.040466666666666685,0.045449410214973,0.012,0.23600000000000018,0.047400000000000025,0.03546697994849109,0.012,0.32400000000000023,0.07251882845188287,0.05819774633920293,0.8935879945429741,0.021145975443383355,0.048431105047748974,0.036834924965893585,0.05930807248764415,0.9011532125205931,0.016474464579901153,0.023064250411861616,0.0204009848751319,0.0038691523039043265,0.915933872669715,0.05979599015124868,0.014308792984075698,0.004154165705054235,0.03669513039464574,0.9448419109162243,0.7085311122150585,0.09981403165331595,0.07566825035977069,0.14903619588252687,0.384012634319445,2.0,1.7147189285299567,0.472136380582592
P24,Fitness,self-guided,0.2876,0.12893333333333334,0.2636,0.3198666666666667,17.256,7.736000000000001,15.816,19.192,0.012,0.36800000000000027,0.05213293051359519,0.04876462213300367,0.012,0.18400000000000014,0.03946938775510206,0.028884783114012207,0.016,0.20000000000000015,0.049118012422360274,0.03436800817783377,0.016,0.3040000000000002,0.06397333333333338,0.050840396886290724,0.9232730644413537,0.030366249420491424,0.024339360222531293,0.02202132591562355,0.0703205791106515,0.8986556359875905,0.016546018614270942,0.014477766287487074,0.026302478502781994,0.010622154779969651,0.9185634800202327,0.04451188669701568,0.018970189701897018,0.004794663331248697,0.038565770273087344,0.9376693766937669,0.7527835148709368,0.26191197114133535,0.11538620009006484,0.12444741528188107,0.25103792835765554,2.0,1.9311650554018325,0.49302473694464855
